code_module,code_presentation,id_student,date_registration,date_unregistration
DDD,2014J,2142243,-136,
DDD,2014J,2143922,-129,
DDD,2014J,2172709,-112,
DDD,2014J,2189620,-93,
DDD,2014J,2196923,-67,
DDD,2014J,2201235,-162,
DDD,2014J,2216442,-30,
DDD,2014J,2224174,-30,
DDD,2014J,2226202,5,
DDD,2014J,2231512,-122,
DDD,2014J,2232340,-112,
DDD,2014J,2235019,-160,
DDD,2014J,2257853,-154,
DDD,2014J,2260861,-64,
DDD,2014J,2278095,-53,
DDD,2014J,2279403,-43,
DDD,2014J,2285405,-107,
DDD,2014J,2285527,-41,
DDD,2014J,2288599,-136,
DDD,2014J,2290604,-81,
DDD,2014J,2307237,-99,
DDD,2014J,2310615,-30,
DDD,2014J,2314761,-58,
DDD,2014J,2333244,-71,
DDD,2014J,2338290,-70,
DDD,2014J,2339789,-44,
DDD,2014J,2341830,-151,
DDD,2014J,2357019,-86,
DDD,2014J,2391689,-101,
DDD,2014J,2396471,-147,
DDD,2014J,2396643,-79,
DDD,2014J,2398169,-32,
DDD,2014J,2400764,-39,
DDD,2014J,2418277,-37,
DDD,2014J,2423655,-30,
DDD,2014J,2432655,-41,
DDD,2014J,2433216,-45,
DDD,2014J,2459418,-135,
DDD,2014J,2471673,-22,
DDD,2014J,2476409,-60,
DDD,2014J,2481629,-65,
DDD,2014J,2484726,-66,
DDD,2014J,2494306,-30,
DDD,2014J,2499525,-41,
DDD,2014J,2507993,-94,
DDD,2014J,2509321,-30,
DDD,2014J,2516939,-161,
DDD,2014J,2525964,-39,
DDD,2014J,2527066,-133,
DDD,2014J,2542116,-99,
DDD,2014J,2544678,-112,
DDD,2014J,2560520,-65,
DDD,2014J,2561811,-95,
DDD,2014J,2570274,-30,
DDD,2014J,2572145,-91,
DDD,2014J,2588215,-53,
DDD,2014J,2588655,-92,
DDD,2014J,2590864,-39,
DDD,2014J,2595457,-30,
DDD,2014J,2595730,-32,
DDD,2014J,2605337,-30,
DDD,2014J,2612069,-56,
DDD,2014J,2612342,-122,
DDD,2014J,2615169,-94,
DDD,2014J,2615956,-51,
DDD,2014J,2622441,-74,
DDD,2014J,2636552,-94,
DDD,2014J,2641935,-23,
DDD,2014J,2646737,-121,
DDD,2014J,2650337,-99,
DDD,2014J,2653689,-10,
DDD,2014J,2662152,-153,
DDD,2014J,2668945,-50,
DDD,2014J,2675393,-30,
DDD,2014J,2677210,-109,
DDD,2014J,2678380,-127,
DDD,2014J,2680988,-77,
DDD,2014J,2684043,-42,
DDD,2014J,2685863,-136,
DDD,2014J,2689863,-116,
EEE,2013J,26915,-61,
EEE,2013J,35355,-30,
EEE,2013J,42638,-39,
EEE,2013J,43564,-18,
EEE,2013J,54062,-51,
EEE,2013J,63112,-74,
EEE,2013J,66713,-155,
EEE,2013J,70214,-39,
EEE,2013J,88568,-132,
EEE,2013J,96873,-195,
EEE,2013J,105168,-39,
EEE,2013J,107339,-59,
EEE,2013J,113698,-52,
EEE,2013J,113824,-108,
EEE,2013J,117197,-66,
EEE,2013J,128929,-150,
EEE,2013J,132123,-23,
EEE,2013J,134982,-113,
EEE,2013J,140060,-30,
EEE,2013J,140518,-96,
EEE,2013J,143711,-43,
EEE,2013J,144448,-61,
EEE,2013J,146974,-44,
EEE,2013J,153788,-153,
EEE,2013J,160536,-26,
EEE,2013J,164968,-157,
EEE,2013J,165509,-186,
EEE,2013J,173710,-102,
EEE,2013J,173834,-59,
EEE,2013J,174010,-47,
EEE,2013J,176086,-43,
EEE,2013J,188273,-53,
EEE,2013J,189629,-23,
EEE,2013J,195234,-100,
EEE,2013J,197486,-124,
EEE,2013J,200095,-44,
EEE,2013J,202677,-67,
EEE,2013J,205425,-125,
EEE,2013J,227192,-31,
EEE,2013J,233311,-149,
EEE,2013J,233771,-43,
EEE,2013J,234311,-15,
EEE,2013J,238249,-106,
EEE,2013J,242778,-66,
EEE,2013J,242858,-65,
EEE,2013J,245316,-36,
EEE,2013J,245494,-103,
EEE,2013J,245605,-186,
EEE,2013J,246060,-39,
EEE,2013J,250047,-33,
EEE,2013J,259662,-61,
EEE,2013J,265769,-71,
EEE,2013J,269764,-12,
EEE,2013J,270638,-36,
EEE,2013J,275162,-19,
EEE,2013J,280017,-108,
EEE,2013J,281656,-75,
EEE,2013J,282585,-102,
EEE,2013J,283133,-99,
EEE,2013J,288282,-145,
EEE,2013J,290382,-59,
EEE,2013J,297853,-78,
EEE,2013J,300592,-31,
EEE,2013J,305036,-25,
EEE,2013J,305783,-79,
EEE,2013J,306150,-157,
EEE,2013J,311845,-19,
EEE,2013J,313501,-102,
EEE,2013J,324332,-53,
EEE,2013J,328844,-145,
EEE,2013J,328942,-49,
EEE,2013J,329673,-54,
EEE,2013J,333493,-158,
EEE,2013J,333976,-36,
EEE,2013J,334154,-36,
EEE,2013J,336402,-58,
EEE,2013J,338894,-45,
EEE,2013J,339640,-103,
EEE,2013J,339785,-149,
EEE,2013J,342962,-47,
EEE,2013J,343543,-38,
EEE,2013J,344676,-96,
EEE,2013J,347518,-82,
EEE,2013J,348351,-67,
EEE,2013J,348655,-85,
EEE,2013J,356568,-58,
EEE,2013J,357493,-72,
EEE,2013J,363939,-75,
EEE,2013J,365222,-26,
EEE,2013J,365405,-23,
EEE,2013J,369119,-150,
EEE,2013J,374192,-37,
EEE,2013J,374739,-82,
EEE,2013J,378920,-38,
EEE,2013J,379528,-49,
EEE,2013J,384797,-103,
EEE,2013J,387537,-36,
EEE,2013J,387648,-107,
EEE,2013J,388912,-24,
EEE,2013J,388923,-123,
EEE,2013J,390029,-22,
EEE,2013J,391466,-11,
EEE,2013J,392994,-138,
EEE,2013J,394060,-44,
EEE,2013J,396631,-27,
EEE,2013J,397149,-64,
EEE,2013J,397557,-172,
EEE,2013J,397797,-29,
EEE,2013J,398877,-136,
EEE,2013J,401011,-67,
EEE,2013J,401296,-67,
EEE,2013J,404449,-29,
EEE,2013J,406121,-23,
EEE,2013J,406549,-109,
EEE,2013J,407453,-28,
EEE,2013J,407876,-127,
EEE,2013J,412911,-67,
EEE,2013J,413190,-90,
EEE,2013J,416420,-46,
EEE,2013J,417724,-38,
EEE,2013J,418900,-17,
EEE,2013J,419223,-53,
EEE,2013J,420173,-80,
EEE,2013J,425274,-162,
EEE,2013J,425714,-103,
EEE,2013J,427413,-36,
EEE,2013J,431014,-127,
EEE,2013J,434562,-150,
EEE,2013J,434573,-52,
EEE,2013J,434759,-117,
EEE,2013J,435277,-153,
EEE,2013J,438283,-49,
EEE,2013J,440610,-38,
EEE,2013J,441540,-52,
EEE,2013J,441858,-149,
EEE,2013J,442807,-83,
EEE,2013J,443181,-67,
EEE,2013J,444403,-53,
EEE,2013J,445972,-52,
EEE,2013J,446324,-101,
EEE,2013J,465392,-22,
EEE,2013J,465564,-57,
EEE,2013J,465619,-18,
EEE,2013J,465777,-75,
EEE,2013J,466961,-166,
EEE,2013J,467302,-31,
EEE,2013J,468902,-26,
EEE,2013J,469113,-31,
EEE,2013J,469281,-15,
EEE,2013J,469959,-30,
EEE,2013J,471580,-185,
EEE,2013J,472087,-59,
EEE,2013J,472290,-130,
EEE,2013J,472336,-127,
EEE,2013J,472857,-22,
EEE,2013J,473706,-81,
EEE,2013J,473739,-32,
EEE,2013J,473943,-59,
EEE,2013J,475370,-30,
EEE,2013J,475893,-143,
EEE,2013J,478212,-12,
EEE,2013J,478435,-24,
EEE,2013J,478562,-52,
EEE,2013J,479753,-101,
EEE,2013J,480115,-173,
EEE,2013J,482012,-185,
EEE,2013J,482406,-138,
EEE,2013J,482726,-158,
EEE,2013J,483108,-113,
EEE,2013J,483706,-38,
EEE,2013J,484361,-46,
EEE,2013J,485374,-52,
EEE,2013J,485582,-93,
EEE,2013J,485898,-142,
EEE,2013J,485909,-92,
EEE,2013J,486545,-155,
EEE,2013J,486964,-30,
EEE,2013J,487588,-128,
EEE,2013J,487621,-144,
EEE,2013J,490081,-48,
EEE,2013J,490768,-127,
EEE,2013J,491578,-123,
EEE,2013J,491771,-141,
EEE,2013J,493876,-36,
EEE,2013J,493988,-19,
EEE,2013J,494211,-30,
EEE,2013J,495887,-32,
EEE,2013J,499400,-29,
EEE,2013J,499881,-44,
EEE,2013J,500189,-25,
EEE,2013J,500779,-28,
EEE,2013J,501918,-25,
EEE,2013J,501921,-155,
EEE,2013J,502303,-46,
EEE,2013J,502393,-32,
EEE,2013J,502833,-38,
EEE,2013J,504404,-51,
EEE,2013J,504492,-32,
EEE,2013J,505700,-22,
EEE,2013J,505722,-158,
EEE,2013J,505727,-24,
EEE,2013J,506504,-43,
EEE,2013J,507300,-22,
EEE,2013J,507375,-28,
EEE,2013J,507844,-132,
EEE,2013J,508244,-31,
EEE,2013J,508829,-138,
EEE,2013J,509156,-22,
EEE,2013J,509402,-89,
EEE,2013J,510401,-37,
EEE,2013J,510460,-28,
EEE,2013J,510694,-29,
EEE,2013J,515774,-72,
EEE,2013J,515821,-22,
EEE,2013J,519684,-65,
EEE,2013J,521542,-42,
EEE,2013J,522484,-51,
EEE,2013J,522994,-32,
EEE,2013J,523169,-94,
EEE,2013J,524631,-46,
EEE,2013J,525246,-51,
EEE,2013J,525703,-22,
EEE,2013J,526073,-38,
EEE,2013J,528021,-102,
EEE,2013J,528083,-18,
EEE,2013J,528961,-143,
EEE,2013J,529509,-24,
EEE,2013J,529512,-17,
EEE,2013J,530360,-29,
EEE,2013J,530765,-18,
EEE,2013J,531097,-185,
EEE,2013J,532491,-63,
EEE,2013J,533012,-32,
EEE,2013J,533311,-29,
EEE,2013J,534371,-37,
EEE,2013J,535259,-16,
EEE,2013J,537929,-30,
EEE,2013J,538040,-88,
EEE,2013J,538887,-29,
EEE,2013J,539063,-32,
EEE,2013J,539695,-32,
EEE,2013J,539990,-36,
EEE,2013J,541040,-116,
EEE,2013J,541174,-60,
EEE,2013J,543417,-86,
EEE,2013J,543474,-25,
EEE,2013J,543576,-79,
EEE,2013J,544383,-60,
EEE,2013J,544791,-45,
EEE,2013J,545740,-65,
EEE,2013J,545758,-158,
EEE,2013J,546604,-170,
EEE,2013J,547173,-142,
EEE,2013J,547424,-32,
EEE,2013J,548861,-185,
EEE,2013J,548994,-73,
EEE,2013J,549262,-81,
EEE,2013J,549681,-32,
EEE,2013J,549960,-53,
EEE,2013J,550025,-60,
EEE,2013J,550059,-29,
EEE,2013J,550393,-109,
EEE,2013J,551017,-114,
EEE,2013J,552485,-22,
EEE,2013J,552795,-24,
EEE,2013J,553943,-30,
EEE,2013J,554052,-129,
EEE,2013J,554132,-31,
EEE,2013J,554459,-142,
EEE,2013J,554583,-29,
EEE,2013J,555228,-38,
EEE,2013J,555447,-80,
EEE,2013J,556109,-89,
EEE,2013J,556177,-22,
EEE,2013J,556211,-106,
EEE,2013J,556231,-29,
EEE,2013J,556450,-74,
EEE,2013J,556521,-86,
EEE,2013J,556645,-30,
EEE,2013J,556709,-43,
EEE,2013J,556742,-130,
EEE,2013J,557147,-44,
EEE,2013J,557415,-81,
EEE,2013J,557490,-83,
EEE,2013J,558054,-52,
EEE,2013J,558444,-102,
EEE,2013J,558463,-144,
EEE,2013J,559519,-35,
EEE,2013J,559551,-43,
EEE,2013J,559617,-31,
EEE,2013J,559645,-29,
EEE,2013J,559758,-35,
EEE,2013J,559912,-191,
EEE,2013J,560502,-31,
EEE,2013J,560723,-93,
EEE,2013J,560734,-28,
EEE,2013J,560784,-38,
EEE,2013J,560876,-19,
EEE,2013J,560928,-138,
EEE,2013J,561054,-52,
EEE,2013J,561192,-100,
EEE,2013J,561208,-30,
EEE,2013J,561826,-38,
EEE,2013J,563418,-102,
EEE,2013J,563666,-30,
EEE,2013J,563967,-73,
EEE,2013J,564700,17,
EEE,2013J,564714,-71,
EEE,2013J,564894,-22,
EEE,2013J,565561,-185,
EEE,2013J,565883,-96,
EEE,2013J,566071,-32,
EEE,2013J,566201,-190,
EEE,2013J,566310,-57,
EEE,2013J,566664,-78,
EEE,2013J,567752,-156,
EEE,2013J,567779,-116,
EEE,2013J,567892,-149,
EEE,2013J,567950,-22,
EEE,2013J,568813,-149,
EEE,2013J,569342,-10,
EEE,2013J,569358,-12,
EEE,2013J,569560,-32,
EEE,2013J,569694,-165,
EEE,2013J,569706,-29,
EEE,2013J,570414,-94,
EEE,2013J,570448,-95,
EEE,2013J,570453,-81,
EEE,2013J,570626,-193,
EEE,2013J,571186,-191,
EEE,2013J,571443,-150,
EEE,2013J,571448,-130,
EEE,2013J,571595,-106,
EEE,2013J,571610,-185,
EEE,2013J,571620,-154,
EEE,2013J,571686,-81,
EEE,2013J,571818,-144,
EEE,2013J,571992,-42,
EEE,2013J,572021,-71,
EEE,2013J,572024,-102,
EEE,2013J,572080,-72,
EEE,2013J,572146,-144,
EEE,2013J,572279,-144,
EEE,2013J,572303,-109,
EEE,2013J,572396,-185,
EEE,2013J,572403,-31,
EEE,2013J,572515,-156,
EEE,2013J,572570,-144,
EEE,2013J,572602,-124,
EEE,2013J,572891,-190,
EEE,2013J,572944,-179,
EEE,2013J,573153,-185,
EEE,2013J,573200,-170,
EEE,2013J,573214,-130,
EEE,2013J,573292,-174,
EEE,2013J,573336,-92,
EEE,2013J,573377,-29,
EEE,2013J,573440,-43,
EEE,2013J,573462,-59,
EEE,2013J,573550,-58,
EEE,2013J,573593,-136,
EEE,2013J,573662,-127,
EEE,2013J,573742,-184,
EEE,2013J,573920,-80,
EEE,2013J,574038,-92,
EEE,2013J,574101,-190,
EEE,2013J,574259,-165,
EEE,2013J,574399,-149,
EEE,2013J,574507,-80,
EEE,2013J,574586,-65,
EEE,2013J,574608,-94,
EEE,2013J,574830,-88,
EEE,2013J,574888,-129,
EEE,2013J,574983,-22,
EEE,2013J,575047,-127,
EEE,2013J,575166,-74,
EEE,2013J,575241,-132,
EEE,2013J,575318,-184,
EEE,2013J,575336,-122,
EEE,2013J,575343,-184,
EEE,2013J,575401,-138,
EEE,2013J,575419,-129,
EEE,2013J,575545,-59,
EEE,2013J,575553,-37,
EEE,2013J,575703,-116,
EEE,2013J,575733,-165,
EEE,2013J,575745,-144,
EEE,2013J,575762,-22,
EEE,2013J,575763,-148,
EEE,2013J,575764,-109,
EEE,2013J,576036,-74,
EEE,2013J,576191,-150,
EEE,2013J,576202,-109,
EEE,2013J,576292,-141,
EEE,2013J,576405,-31,
EEE,2013J,576439,-46,
EEE,2013J,576516,-109,
EEE,2013J,576631,-74,
EEE,2013J,576750,-80,
EEE,2013J,576909,-35,
EEE,2013J,576962,-96,
EEE,2013J,577148,-108,
EEE,2013J,577235,-124,
EEE,2013J,577427,-124,
EEE,2013J,577551,-148,
EEE,2013J,577560,-148,
EEE,2013J,577686,-31,
EEE,2013J,577735,-149,
EEE,2013J,577784,-79,
EEE,2013J,577995,-127,
EEE,2013J,578000,-59,
EEE,2013J,578034,-117,
EEE,2013J,578056,-136,
EEE,2013J,578438,-79,
EEE,2013J,578450,-92,
EEE,2013J,578472,-96,
EEE,2013J,578654,-144,
EEE,2013J,578725,-31,
EEE,2013J,578736,-100,
EEE,2013J,578820,-116,
EEE,2013J,579011,-109,
EEE,2013J,579027,-56,
EEE,2013J,579130,-72,
EEE,2013J,579199,-164,
EEE,2013J,579206,-114,
EEE,2013J,579340,-79,
EEE,2013J,579343,-44,
EEE,2013J,579604,-109,
EEE,2013J,579723,-81,
EEE,2013J,580372,-132,
EEE,2013J,580719,-44,
EEE,2013J,580774,-15,
EEE,2013J,580970,-30,
EEE,2013J,581123,-144,
EEE,2013J,581179,-29,
EEE,2013J,581234,-143,
EEE,2013J,581340,-22,
EEE,2013J,581438,-86,
EEE,2013J,581439,-149,
EEE,2013J,581533,-32,
EEE,2013J,581708,-16,
EEE,2013J,581716,-31,
EEE,2013J,581744,-95,
EEE,2013J,581914,-71,
EEE,2013J,582087,-101,
EEE,2013J,582514,-144,
EEE,2013J,582723,-65,
EEE,2013J,582768,-50,
EEE,2013J,582827,-36,
EEE,2013J,582913,-32,
EEE,2013J,583032,-36,
EEE,2013J,583052,-95,
EEE,2013J,583186,-128,
EEE,2013J,583192,-63,
EEE,2013J,583238,-45,
EEE,2013J,583714,-53,
EEE,2013J,583839,-138,
EEE,2013J,583855,-46,
EEE,2013J,583933,-25,
EEE,2013J,584191,-32,
EEE,2013J,584386,-46,
EEE,2013J,584414,-35,
EEE,2013J,584443,-85,
EEE,2013J,584553,-1,
EEE,2013J,584567,-138,
EEE,2013J,585011,-63,
EEE,2013J,585279,-49,
EEE,2013J,585433,-74,
EEE,2013J,585455,-89,
EEE,2013J,585464,-127,
EEE,2013J,585471,-81,
EEE,2013J,585758,-132,
EEE,2013J,585837,-129,
EEE,2013J,586046,-94,
EEE,2013J,586047,-100,
EEE,2013J,586060,-129,
EEE,2013J,586132,-63,
EEE,2013J,586137,-113,
EEE,2013J,586236,-129,
EEE,2013J,586261,-30,
EEE,2013J,586314,-129,
EEE,2013J,586473,-45,
EEE,2013J,586476,-37,
EEE,2013J,586621,-128,
EEE,2013J,586668,-79,
EEE,2013J,586716,-86,
EEE,2013J,586750,-85,
EEE,2013J,586838,-125,
EEE,2013J,586921,-102,
EEE,2013J,586962,-59,
EEE,2013J,586979,-81,
EEE,2013J,587014,-100,
EEE,2013J,587226,-108,
EEE,2013J,587319,-109,
EEE,2013J,587346,-102,
EEE,2013J,587382,-86,
EEE,2013J,587547,-102,
EEE,2013J,587616,-117,
EEE,2013J,587621,-121,
EEE,2013J,587682,-113,
EEE,2013J,587714,-36,
EEE,2013J,587906,-59,
EEE,2013J,587911,-22,
EEE,2013J,588125,-102,
EEE,2013J,588231,-109,
EEE,2013J,588280,-117,
EEE,2013J,588402,-74,
EEE,2013J,588442,-116,
EEE,2013J,588502,-116,
EEE,2013J,588524,-115,
EEE,2013J,588583,-89,
EEE,2013J,588628,-115,
EEE,2013J,588676,-107,
EEE,2013J,588710,-95,
EEE,2013J,588835,-102,
EEE,2013J,588942,-113,
EEE,2013J,589055,-95,
EEE,2013J,589211,-74,
EEE,2013J,589327,-31,
EEE,2013J,589380,-72,
EEE,2013J,589506,-51,
EEE,2013J,589799,-60,
EEE,2013J,589894,-95,
EEE,2013J,589902,-108,
EEE,2013J,590017,-38,
EEE,2013J,590072,-32,
EEE,2013J,590626,-95,
EEE,2013J,590744,-85,
EEE,2013J,590877,-86,
EEE,2013J,590882,-81,
EEE,2013J,591021,-32,
EEE,2013J,591165,-79,
EEE,2013J,591375,-85,
EEE,2013J,591388,-99,
EEE,2013J,591566,-100,
EEE,2013J,591869,-44,
EEE,2013J,591942,-100,
EEE,2013J,591944,-95,
EEE,2013J,591958,-72,
EEE,2013J,591995,-71,
EEE,2013J,592003,-35,
EEE,2013J,592051,-28,
EEE,2013J,592172,-66,
EEE,2013J,592250,-30,
EEE,2013J,592609,-95,
EEE,2013J,592787,-49,
EEE,2013J,592791,-22,
EEE,2013J,592842,-35,
EEE,2013J,592895,-86,
EEE,2013J,592961,-53,
EEE,2013J,592997,-28,
EEE,2013J,593400,-31,
EEE,2013J,593487,-84,
EEE,2013J,593534,-37,
EEE,2013J,593587,-57,
EEE,2013J,593787,-35,
EEE,2013J,593845,-81,
EEE,2013J,593924,-78,
EEE,2013J,594111,-53,
EEE,2013J,594157,-57,
EEE,2013J,594199,-59,
EEE,2013J,594233,-37,
EEE,2013J,594246,-84,
EEE,2013J,594399,-79,
EEE,2013J,594431,-31,
EEE,2013J,594452,-65,
EEE,2013J,594458,-74,
EEE,2013J,594517,-88,
EEE,2013J,594602,-63,
EEE,2013J,594851,-78,
EEE,2013J,594864,-57,
EEE,2013J,594976,-87,
EEE,2013J,595182,-30,
EEE,2013J,595189,-24,
EEE,2013J,595244,-62,
EEE,2013J,595492,-80,
EEE,2013J,595515,-84,
EEE,2013J,595553,-45,
EEE,2013J,595781,-81,
EEE,2013J,595938,-46,
EEE,2013J,596319,-67,
EEE,2013J,596361,-74,
EEE,2013J,596404,-49,
EEE,2013J,596526,-42,
EEE,2013J,596789,-22,
EEE,2013J,596812,-25,
EEE,2013J,596931,-57,
EEE,2013J,597181,-66,
EEE,2013J,597206,-67,
EEE,2013J,597319,-67,
EEE,2013J,597335,-53,
EEE,2013J,597363,-63,
EEE,2013J,597376,-46,
EEE,2013J,597459,-42,
EEE,2013J,597573,-32,
EEE,2013J,597948,-49,
EEE,2013J,598028,-37,
EEE,2013J,598074,-31,
EEE,2013J,598321,-51,
EEE,2013J,598547,-43,
EEE,2013J,598662,-59,
EEE,2013J,598809,-19,
EEE,2013J,598819,-8,
EEE,2013J,598924,-31,
EEE,2013J,598963,-28,
EEE,2013J,598973,-67,
EEE,2013J,599176,-65,
EEE,2013J,599284,-29,
EEE,2013J,599452,-29,
EEE,2013J,599478,-35,
EEE,2013J,599479,-32,
EEE,2013J,599542,-66,
EEE,2013J,599588,-32,
EEE,2013J,599768,-36,
EEE,2013J,599893,-27,
EEE,2013J,599902,-53,
EEE,2013J,599958,-15,
EEE,2013J,600071,-45,
EEE,2013J,600077,-60,
EEE,2013J,600127,-35,
EEE,2013J,600142,-53,
EEE,2013J,600187,-56,
EEE,2013J,600198,-19,
EEE,2013J,600335,-29,
EEE,2013J,600350,-22,
EEE,2013J,600509,-63,
EEE,2013J,600547,-45,
EEE,2013J,600869,-45,
EEE,2013J,600916,-32,
EEE,2013J,600938,-49,
EEE,2013J,600945,-60,
EEE,2013J,601175,-17,
EEE,2013J,601182,-46,
EEE,2013J,601224,-46,
EEE,2013J,601433,-29,
EEE,2013J,601653,-20,
EEE,2013J,601757,-53,
EEE,2013J,601873,-31,
EEE,2013J,602007,-38,
EEE,2013J,602133,-37,
EEE,2013J,602233,-22,
EEE,2013J,602244,-53,
EEE,2013J,602268,-35,
EEE,2013J,602269,-25,
EEE,2013J,602275,-51,
EEE,2013J,602288,-49,
EEE,2013J,602389,-46,
EEE,2013J,602398,-56,
EEE,2013J,602424,-22,
EEE,2013J,602663,-29,
EEE,2013J,602703,-51,
EEE,2013J,602718,-44,
EEE,2013J,602816,-52,
EEE,2013J,602827,-29,
EEE,2013J,602944,-51,
EEE,2013J,603053,-46,
EEE,2013J,603222,-52,
EEE,2013J,603309,-51,
EEE,2013J,603455,-51,
EEE,2013J,603477,-25,
EEE,2013J,603503,-46,
EEE,2013J,603639,-51,
EEE,2013J,604050,-46,
EEE,2013J,604378,-49,
EEE,2013J,604393,-22,
EEE,2013J,604517,-32,
EEE,2013J,604685,-44,
EEE,2013J,604906,-42,
EEE,2013J,605111,-32,
EEE,2013J,605264,-31,
EEE,2013J,605361,-30,
EEE,2013J,606047,-36,
EEE,2013J,606206,-17,
EEE,2013J,606373,-22,
EEE,2013J,606606,-32,
EEE,2013J,606724,-36,
EEE,2013J,606743,-38,
EEE,2013J,606918,-38,
EEE,2013J,607060,-38,
EEE,2013J,607085,-38,
EEE,2013J,607143,-38,
EEE,2013J,607178,-17,
EEE,2013J,607600,-28,
EEE,2013J,607636,-22,
EEE,2013J,607814,-30,
EEE,2013J,607835,-36,
EEE,2013J,607947,-31,
EEE,2013J,608024,-36,
EEE,2013J,608130,-31,
EEE,2013J,608243,-35,
EEE,2013J,608472,-22,
EEE,2013J,608504,-32,
EEE,2013J,608669,-22,
EEE,2013J,608744,-29,
EEE,2013J,608884,-32,
EEE,2013J,608967,-22,
EEE,2013J,609025,-30,
EEE,2013J,609192,-32,
EEE,2013J,609527,-32,
EEE,2013J,609682,-22,
EEE,2013J,610025,-22,
EEE,2013J,610143,-21,
EEE,2013J,610158,-29,
EEE,2013J,610188,-30,
EEE,2013J,610453,-30,
EEE,2013J,610503,-29,
EEE,2013J,610549,-12,
EEE,2013J,610575,-29,
EEE,2013J,610855,-29,
EEE,2013J,610873,-24,
EEE,2013J,610888,-27,
EEE,2013J,610979,-22,
EEE,2013J,611033,-22,
EEE,2013J,611049,-15,
EEE,2013J,611062,-17,
EEE,2013J,611202,-28,
EEE,2013J,611206,-29,
EEE,2013J,611255,-22,
EEE,2013J,611344,-28,
EEE,2013J,611402,-28,
EEE,2013J,611561,-28,
EEE,2013J,611564,-28,
EEE,2013J,611639,-28,
EEE,2013J,612048,-5,
EEE,2013J,612177,-24,
EEE,2013J,612183,-24,
EEE,2013J,612187,-24,
EEE,2013J,612191,-24,
EEE,2013J,943374,-38,
EEE,2013J,965763,-80,
EEE,2013J,991843,-93,
EEE,2013J,1053702,-46,
EEE,2013J,1073766,-51,
EEE,2013J,1487084,-21,
EEE,2013J,1529371,-29,
EEE,2013J,1541906,-116,
EEE,2013J,1561750,-29,
EEE,2013J,1567505,-32,
EEE,2013J,1622944,-24,
EEE,2013J,1638548,-129,
EEE,2013J,1667346,-134,
EEE,2013J,1725109,-30,
EEE,2013J,1762336,-162,
EEE,2013J,1781834,-29,
EEE,2013J,1837015,-83,
EEE,2013J,1850818,-63,
EEE,2013J,1861793,-63,
EEE,2013J,1902240,-116,
EEE,2013J,1915408,-123,
EEE,2013J,1924641,-29,
EEE,2013J,1930644,-185,
EEE,2013J,1951925,-45,
EEE,2013J,1954230,-129,
EEE,2013J,1976350,-21,
EEE,2013J,1991903,-182,
EEE,2013J,1993955,-15,
EEE,2013J,1995239,-60,
EEE,2013J,1995532,-31,
EEE,2013J,2028474,-29,
EEE,2013J,2033951,-42,
EEE,2013J,2046324,-4,
EEE,2013J,2056643,-32,
EEE,2013J,2109119,-31,
EEE,2013J,2134237,-94,
EEE,2013J,2134304,-66,
EEE,2013J,2137413,-101,
EEE,2013J,2138146,-129,
EEE,2013J,2171834,-84,
EEE,2013J,2199455,-29,
EEE,2013J,2252437,-99,
EEE,2013J,2255516,-67,
EEE,2013J,2274938,-30,
EEE,2013J,2326597,-176,
EEE,2013J,2331750,-30,
EEE,2013J,2389754,-31,
EEE,2013J,2408307,-43,
EEE,2013J,2418732,-31,
EEE,2013J,2435726,-31,
EEE,2013J,2451726,-29,
EEE,2013J,2474006,-22,
EEE,2013J,2474995,-150,
EEE,2013J,2485655,-27,
EEE,2013J,2487990,-58,
EEE,2013J,2505299,-52,
EEE,2013J,2513333,-137,
EEE,2013J,2518880,-81,
EEE,2013J,2537898,-29,
EEE,2013J,2542645,-66,
EEE,2013J,2564333,-57,
EEE,2013J,2569834,-36,
EEE,2013J,2574909,-24,
EEE,2013J,2588201,-66,
EEE,2013J,2590189,-129,
EEE,2013J,2598509,-29,
EEE,2013J,2598961,-30,
EEE,2013J,2604856,-16,
EEE,2013J,2607824,-36,
EEE,2013J,2608828,-36,
EEE,2013J,2615849,-184,
EEE,2013J,2616950,-17,
EEE,2013J,2617635,-149,
EEE,2013J,2619025,-114,
EEE,2013J,2623263,-134,
EEE,2013J,2625693,-42,
EEE,2013J,2634238,-102,
EEE,2013J,2641254,-94,
EEE,2013J,2641364,-35,
EEE,2013J,2657915,-31,
EEE,2013J,2698535,-74,
EEE,2014J,28770,-31,
EEE,2014J,47061,-16,
EEE,2014J,60809,-24,
EEE,2014J,62034,-103,
EEE,2014J,67539,-46,
EEE,2014J,67685,-143,
EEE,2014J,76579,-103,
EEE,2014J,80358,-17,
EEE,2014J,89545,-74,
EEE,2014J,108281,-57,
EEE,2014J,108497,-50,
EEE,2014J,110789,-78,
EEE,2014J,124304,-60,
EEE,2014J,126450,-66,
EEE,2014J,131776,-35,
EEE,2014J,134212,-37,
EEE,2014J,135763,-103,
EEE,2014J,142092,-94,
EEE,2014J,158708,-32,
EEE,2014J,159287,-110,
EEE,2014J,161781,-38,
EEE,2014J,162210,-23,
EEE,2014J,171843,-149,
EEE,2014J,173341,-80,
EEE,2014J,175940,-51,
EEE,2014J,177472,-13,
EEE,2014J,189117,-5,
EEE,2014J,190780,-87,
EEE,2014J,191000,-38,
EEE,2014J,195252,-103,
EEE,2014J,195897,-14,
EEE,2014J,196132,-11,
